Image_ID,sleeve_length,neckline,outer_clothing_cardigan,upper_clothing_covering_navel,Fabric_Type,Pattern_Type,warmth_score,breathability_score
WOMEN-Jackets_Coats-id_00006376-05_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00006453-02_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Jackets_Coats-id_00006460-01_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,striped,1.1,0.8
WOMEN-Jackets_Coats-id_00006460-02_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,striped,1.1,0.8
WOMEN-Jackets_Coats-id_00006498-02_4_full.jpg,short-sleeve,round,yes cardigan,yes,cotton,graphic,0.8999999999999999,1.0
WOMEN-Jackets_Coats-id_00006499-01_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,striped,1.1,0.8
WOMEN-Jackets_Coats-id_00006499-02_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,striped,1.1,0.8
WOMEN-Jackets_Coats-id_00006538-02_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00006582-04_1_front.jpg,long-sleeve,V-shape,yes cardigan,no,cotton,pure color,0.8999999999999999,1.0
WOMEN-Jackets_Coats-id_00006650-01_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00006690-01_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00006710-03_1_front.jpg,sleeveless,V-shape,yes cardigan,no,cotton,graphic,0.6,1.3
WOMEN-Jackets_Coats-id_00006783-02_4_full.jpg,long-sleeve,standing,yes cardigan,yes,cotton,pure color,1.1,0.699999999999999
WOMEN-Jackets_Coats-id_00006808-02_7_additional.jpg,long-sleeve,standing,yes cardigan,yes,chiffon,striped,1.1,0.699999999999999
WOMEN-Jackets_Coats-id_00006817-02_4_full.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Jackets_Coats-id_00006819-02_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00006860-01_2_side.jpg,sleeveless,round,yes cardigan,yes,cotton,graphic,0.8,1.1
WOMEN-Jackets_Coats-id_00006876-02_1_front.jpg,long-sleeve,round,yes cardigan,yes,chiffon,graphic,1.1,0.8
WOMEN-Jackets_Coats-id_00006879-01_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00006985-01_4_full.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Jackets_Coats-id_00007017-02_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Jackets_Coats-id_00007017-03_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Jackets_Coats-id_00007017-03_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Jackets_Coats-id_00007017-04_1_front.jpg,long-sleeve,lapel,yes cardigan,yes,cotton,pure color,1.1,0.8999999999999999
WOMEN-Jackets_Coats-id_00007017-04_3_back.jpg,long-sleeve,lapel,no cardigan,yes,cotton,pure color,0.8,0.8999999999999999
WOMEN-Jackets_Coats-id_00007017-04_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Jackets_Coats-id_00007017-05_1_front.jpg,long-sleeve,lapel,yes cardigan,yes,cotton,pure color,1.1,0.8999999999999999
WOMEN-Jackets_Coats-id_00007069-03_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00007098-02_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00007157-02_2_side.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00007263-02_4_full.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Jackets_Coats-id_00007316-02_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Jackets_Coats-id_00007431-04_4_full.jpg,long-sleeve,V-shape,yes cardigan,yes,cotton,graphic,1.1,1.0
WOMEN-Jackets_Coats-id_00007449-04_4_full.jpg,long-sleeve,V-shape,yes cardigan,yes,cotton,pure color,1.1,1.0
WOMEN-Jackets_Coats-id_00007608-03_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Jackets_Coats-id_00007734-01_7_additional.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Jackets_Coats-id_00007814-05_3_back.jpg,sleeveless,lapel,no cardigan,yes,cotton,pure color,0.5,1.2
WOMEN-Jackets_Coats-id_00007840-11_4_full.jpg,long-sleeve,V-shape,yes cardigan,yes,cotton,pure color,1.1,1.0
WOMEN-Jackets_Coats-id_00007840-12_4_full.jpg,medium-sleeve,V-shape,yes cardigan,yes,cotton,graphic,1.0,1.1
WOMEN-Jackets_Coats-id_00007881-06_7_additional.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Jackets_Coats-id_00007921-01_4_full.jpg,long-sleeve,round,yes cardigan,yes,knitted,striped,1.1,0.8
WOMEN-Jackets_Coats-id_00007982-12_7_additional.jpg,medium-sleeve,round,yes cardigan,no,cotton,pure color,0.8,0.8999999999999999
WOMEN-Jackets_Coats-id_00007982-13_7_additional.jpg,medium-sleeve,round,yes cardigan,no,knitted,striped,0.8,0.8999999999999999
WOMEN-Leggings-id_00000147-01_1_front.jpg,long-sleeve,round,no cardigan,yes,knitted,pure color,0.8,0.8
WOMEN-Leggings-id_00000225-04_1_front.jpg,medium-sleeve,lapel,no cardigan,yes,denim,pure color,0.699999999999999,1.0
WOMEN-Leggings-id_00000286-04_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Leggings-id_00000286-05_1_front.jpg,medium-sleeve,round,yes cardigan,yes,cotton,graphic,1.0,0.8999999999999999
WOMEN-Leggings-id_00000286-06_1_front.jpg,medium-sleeve,round,yes cardigan,yes,cotton,graphic,1.0,0.8999999999999999
WOMEN-Leggings-id_00000546-01_1_front.jpg,medium-sleeve,V-shape,no cardigan,yes,cotton,graphic,0.699999999999999,1.1
WOMEN-Leggings-id_00000682-02_1_front.jpg,medium-sleeve,round,no cardigan,yes,cotton,color block,0.699999999999999,0.8999999999999999
WOMEN-Leggings-id_00000892-01_1_front.jpg,medium-sleeve,round,yes cardigan,yes,cotton,graphic,1.0,0.8999999999999999
WOMEN-Leggings-id_00001032-03_1_front.jpg,sleeveless,round,no cardigan,no,cotton,color block,0.3,1.1
WOMEN-Leggings-id_00001032-06_1_front.jpg,sleeveless,round,no cardigan,no,cotton,color block,0.3,1.1
WOMEN-Leggings-id_00001300-02_1_front.jpg,long-sleeve,V-shape,no cardigan,no,cotton,pure color,0.6,1.0
WOMEN-Leggings-id_00001398-01_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Leggings-id_00001398-03_1_front.jpg,long-sleeve,lapel,yes cardigan,yes,cotton,pure color,1.1,0.8999999999999999
WOMEN-Leggings-id_00001398-04_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Leggings-id_00001412-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Leggings-id_00001564-03_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,color block,0.4,1.0
WOMEN-Leggings-id_00001867-02_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Leggings-id_00001907-01_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Leggings-id_00002095-02_4_full.jpg,long-sleeve,round,yes cardigan,yes,knitted,pure color,1.1,0.8
WOMEN-Leggings-id_00002117-03_1_front.jpg,long-sleeve,V-shape,yes cardigan,no,cotton,pure color,0.8999999999999999,1.0
WOMEN-Leggings-id_00002130-02_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,striped,0.4,1.0
WOMEN-Leggings-id_00002622-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Leggings-id_00002674-01_1_front.jpg,sleeveless,suspenders,no cardigan,no,knitted,pure color,0.3,1.3
WOMEN-Leggings-id_00002852-04_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Leggings-id_00003347-04_1_front.jpg,medium-sleeve,lapel,no cardigan,yes,cotton,lattice,0.699999999999999,1.0
WOMEN-Leggings-id_00003359-02_2_side.jpg,sleeveless,lapel,no cardigan,yes,cotton,graphic,0.5,1.2
WOMEN-Leggings-id_00003543-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,striped,0.3,1.1
WOMEN-Leggings-id_00003647-01_1_front.jpg,long-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.8,1.0
WOMEN-Leggings-id_00003908-08_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Leggings-id_00004123-04_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,striped,0.6,1.0
WOMEN-Leggings-id_00004562-01_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Leggings-id_00005576-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,color block,0.6,1.0
WOMEN-Leggings-id_00006576-01_1_front.jpg,long-sleeve,round,no cardigan,no,cotton,graphic,0.6,0.8
WOMEN-Leggings-id_00006878-01_1_front.jpg,long-sleeve,standing,yes cardigan,yes,chiffon,striped,1.1,0.699999999999999
WOMEN-Leggings-id_00006904-07_1_front.jpg,sleeveless,round,no cardigan,no,cotton,graphic,0.3,1.1
WOMEN-Leggings-id_00006904-08_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Pants-id_00000029-04_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Pants-id_00000052-03_4_full.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00000065-02_7_additional.jpg,short-sleeve,lapel,no cardigan,yes,cotton,lattice,0.6,1.1
WOMEN-Pants-id_00000432-04_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00000499-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00000571-03_7_additional.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00000654-05_1_front.jpg,sleeveless,suspenders,no cardigan,yes,cotton,graphic,0.5,1.3
WOMEN-Pants-id_00000730-02_1_front.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Pants-id_00000734-02_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,other,0.4,1.0
WOMEN-Pants-id_00000908-02_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00000910-01_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00000910-02_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00001146-02_1_front.jpg,sleeveless,V-shape,yes cardigan,no,cotton,pure color,0.6,1.3
WOMEN-Pants-id_00001167-02_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00001272-03_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,graphic,0.3,1.3
WOMEN-Pants-id_00001320-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,striped,0.3,1.1
WOMEN-Pants-id_00001372-02_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Pants-id_00001372-03_1_front.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Pants-id_00001426-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,graphic,0.3,1.1
WOMEN-Pants-id_00001437-01_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,graphic,0.3,1.3
WOMEN-Pants-id_00001533-01_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,graphic,0.5,1.1
WOMEN-Pants-id_00001576-03_1_front.jpg,sleeveless,round,yes cardigan,no,cotton,pure color,0.6,1.1
WOMEN-Pants-id_00001597-03_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00001698-02_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Pants-id_00001713-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Pants-id_00001731-02_4_full.jpg,short-sleeve,round,no cardigan,no,cotton,striped,0.4,1.0
WOMEN-Pants-id_00001822-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Pants-id_00001869-08_1_front.jpg,long-sleeve,lapel,no cardigan,yes,cotton,pure color,0.8,0.8999999999999999
WOMEN-Pants-id_00001880-03_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00001889-01_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Pants-id_00001929-02_1_front.jpg,sleeveless,suspenders,no cardigan,yes,cotton,graphic,0.5,1.3
WOMEN-Pants-id_00001944-01_1_front.jpg,medium-sleeve,round,no cardigan,no,cotton,pure color,0.5,0.8999999999999999
WOMEN-Pants-id_00002053-03_1_front.jpg,short-sleeve,lapel,no cardigan,yes,cotton,graphic,0.6,1.1
WOMEN-Pants-id_00002087-04_1_front.jpg,long-sleeve,standing,no cardigan,yes,leather,pure color,0.8,0.699999999999999
WOMEN-Pants-id_00002145-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,striped,0.3,1.1
WOMEN-Pants-id_00002183-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00002183-01_4_full.jpg,medium-sleeve,round,yes cardigan,yes,cotton,pure color,1.0,0.8999999999999999
WOMEN-Pants-id_00002195-04_1_front.jpg,short-sleeve,lapel,no cardigan,yes,cotton,pure color,0.6,1.1
WOMEN-Pants-id_00002199-03_1_front.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Pants-id_00002199-04_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00002213-02_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00002262-05_1_front.jpg,sleeveless,V-shape,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00002262-07_1_front.jpg,sleeveless,V-shape,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Pants-id_00002403-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,graphic,0.3,1.1
WOMEN-Pants-id_00002539-03_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00002592-01_1_front.jpg,long-sleeve,round,no cardigan,yes,cotton,pure color,0.8,0.8
WOMEN-Pants-id_00002660-02_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00002688-04_4_full.jpg,long-sleeve,round,no cardigan,no,cotton,pure color,0.6,0.8
WOMEN-Pants-id_00002688-06_4_full.jpg,long-sleeve,round,no cardigan,no,cotton,pure color,0.6,0.8
WOMEN-Pants-id_00002691-03_7_additional.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Pants-id_00002691-05_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00002697-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00002719-01_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00002881-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00002920-04_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,other,0.4,1.0
WOMEN-Pants-id_00002920-05_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,other,0.4,1.0
WOMEN-Pants-id_00003025-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,graphic,0.6,1.0
WOMEN-Pants-id_00003030-02_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00003046-02_1_front.jpg,sleeveless,suspenders,no cardigan,yes,cotton,graphic,0.5,1.3
WOMEN-Pants-id_00003143-04_1_front.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Pants-id_00003202-10_4_full.jpg,sleeveless,lapel,no cardigan,no,cotton,pure color,0.3,1.2
WOMEN-Pants-id_00003202-32_4_full.jpg,medium-sleeve,round,no cardigan,yes,cotton,pure color,0.699999999999999,0.8999999999999999
WOMEN-Pants-id_00003236-04_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00003258-03_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,graphic,0.4,1.0
WOMEN-Pants-id_00003296-02_4_full.jpg,long-sleeve,round,no cardigan,no,cotton,graphic,0.6,0.8
WOMEN-Pants-id_00003339-01_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Pants-id_00003417-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00003515-02_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00003515-02_2_side.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00003608-06_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00003637-03_1_front.jpg,medium-sleeve,suspenders,no cardigan,yes,cotton,graphic,0.699999999999999,1.1
WOMEN-Pants-id_00003637-04_1_front.jpg,medium-sleeve,suspenders,no cardigan,yes,cotton,graphic,0.699999999999999,1.1
WOMEN-Pants-id_00003761-01_7_additional.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00003827-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,graphic,0.3,1.1
WOMEN-Pants-id_00003831-06_1_front.jpg,long-sleeve,round,no cardigan,no,knitted,pure color,0.6,0.8
WOMEN-Pants-id_00003843-02_1_front.jpg,sleeveless,V-shape,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Pants-id_00003919-01_7_additional.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00003919-05_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00003919-06_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00003919-09_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00003929-01_1_front.jpg,sleeveless,V-shape,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00004003-03_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00004063-04_1_front.jpg,long-sleeve,round,no cardigan,yes,knitted,pure color,0.8,0.8
WOMEN-Pants-id_00004070-08_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00004087-03_1_front.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Pants-id_00004137-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00004163-04_1_front.jpg,sleeveless,round,no cardigan,no,cotton,graphic,0.3,1.1
WOMEN-Pants-id_00004223-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00004253-04_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,lattice,1.1,0.8
WOMEN-Pants-id_00004253-06_1_front.jpg,long-sleeve,round,yes cardigan,no,cotton,graphic,0.8999999999999999,0.8
WOMEN-Pants-id_00004253-07_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Pants-id_00004271-03_7_additional.jpg,long-sleeve,round,yes cardigan,yes,knitted,pure color,1.1,0.8
WOMEN-Pants-id_00004323-02_7_additional.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00004597-02_4_full.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Pants-id_00004621-08_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00004754-03_1_front.jpg,long-sleeve,V-shape,yes cardigan,no,cotton,pure color,0.8999999999999999,1.0
WOMEN-Pants-id_00004754-04_1_front.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Pants-id_00004762-02_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Pants-id_00004842-01_1_front.jpg,medium-sleeve,square,no cardigan,yes,cotton,pure color,0.699999999999999,0.8999999999999999
WOMEN-Pants-id_00004908-02_4_full.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00005000-06_1_front.jpg,medium-sleeve,V-shape,no cardigan,yes,cotton,pure color,0.699999999999999,1.1
WOMEN-Pants-id_00005088-02_1_front.jpg,medium-sleeve,round,no cardigan,yes,cotton,pure color,0.699999999999999,0.8999999999999999
WOMEN-Pants-id_00005286-05_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Pants-id_00005340-03_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00005340-04_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00005340-04_4_full.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00005352-02_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00005401-02_7_additional.jpg,short-sleeve,lapel,no cardigan,no,cotton,striped,0.4,1.1
WOMEN-Pants-id_00005438-03_1_front.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Pants-id_00005452-03_1_front.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Pants-id_00005526-01_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00005554-01_1_front.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Pants-id_00005554-02_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00005659-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00005705-02_1_front.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00005785-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00005796-04_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00005796-05_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00005796-07_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00005914-04_1_front.jpg,medium-sleeve,round,yes cardigan,yes,cotton,pure color,1.0,0.8999999999999999
WOMEN-Pants-id_00005950-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00005980-06_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00006000-02_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,graphic,1.1,0.8
WOMEN-Pants-id_00006042-02_1_front.jpg,long-sleeve,round,yes cardigan,no,cotton,pure color,0.8999999999999999,0.8
WOMEN-Pants-id_00006105-02_1_front.jpg,short-sleeve,round,no cardigan,yes,cotton,pure color,0.6,1.0
WOMEN-Pants-id_00006218-02_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00006218-04_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00006220-01_1_front.jpg,short-sleeve,lapel,no cardigan,yes,cotton,pure color,0.6,1.1
WOMEN-Pants-id_00006229-01_1_front.jpg,sleeveless,suspenders,no cardigan,yes,cotton,pure color,0.5,1.3
WOMEN-Pants-id_00006250-02_1_front.jpg,medium-sleeve,suspenders,no cardigan,yes,cotton,graphic,0.699999999999999,1.1
WOMEN-Pants-id_00006250-03_1_front.jpg,medium-sleeve,suspenders,no cardigan,yes,cotton,graphic,0.699999999999999,1.1
WOMEN-Pants-id_00006430-02_1_front.jpg,medium-sleeve,round,yes cardigan,yes,cotton,pure color,1.0,0.8999999999999999
WOMEN-Pants-id_00006457-02_4_full.jpg,short-sleeve,square,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00006481-04_7_additional.jpg,sleeveless,suspenders,no cardigan,no,cotton,pure color,0.3,1.3
WOMEN-Pants-id_00006557-03_1_front.jpg,long-sleeve,V-shape,yes cardigan,no,cotton,pure color,0.8999999999999999,1.0
WOMEN-Pants-id_00006594-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00006653-01_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00006676-02_1_front.jpg,sleeveless,round,no cardigan,no,cotton,pure color,0.3,1.1
WOMEN-Pants-id_00006692-07_1_front.jpg,sleeveless,suspenders,yes cardigan,yes,cotton,pure color,0.8,1.3
WOMEN-Pants-id_00006838-01_1_front.jpg,long-sleeve,round,yes cardigan,yes,cotton,pure color,1.1,0.8
WOMEN-Pants-id_00006873-01_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,pure color,0.5,1.1
WOMEN-Pants-id_00006897-02_1_front.jpg,short-sleeve,round,no cardigan,no,cotton,pure color,0.4,1.0
WOMEN-Pants-id_00006980-05_1_front.jpg,sleeveless,round,no cardigan,yes,cotton,graphic,0.5,1.1
